Leg,Site,H,Cor,T,Sc,Top(cm),Depth (mbsf),Vel.(m/s)
201,1228,A,16,H,4,130,134.2,1663.9
201,1228,A,16,H,4,140,134.3,1656.9
201,1228,A,16,H,5,10,134.5,1653.1
201,1228,A,16,H,5,20,134.6,1660.7
201,1228,A,16,H,5,30,134.7,1661.7
201,1228,A,16,H,5,40,134.8,1665.4
201,1228,A,16,H,5,50,134.9,1659.1
201,1228,A,16,H,5,60,135,1656.7
201,1228,A,16,H,5,70,135.1,1655.4
201,1228,A,16,H,5,80,135.2,1659.5
201,1228,A,16,H,5,90,135.3,1655.7
201,1228,A,16,H,5,100,135.4,1651.1
201,1228,A,16,H,5,110,135.5,1649
201,1228,A,16,H,5,120,135.6,1651.6
201,1228,A,16,H,6,10,136,1657.2
201,1228,A,16,H,6,20,136.1,1656.8
201,1228,A,16,H,6,30,136.2,1663.2
201,1228,A,16,H,6,40,136.3,1656.6
201,1228,A,16,H,6,50,136.4,1655.2
201,1228,A,16,H,6,60,136.5,1654.2
201,1228,A,16,H,6,70,136.6,1675.2
201,1228,A,18,H,1,50,147.9,1652.9
201,1228,A,18,H,1,60,148,1567.6
201,1228,A,18,H,1,70,148.1,1627.3
201,1228,A,18,H,1,80,148.2,1605.5
201,1228,A,18,H,1,90,148.3,1647.3
201,1228,A,18,H,1,100,148.4,1637.9
201,1228,A,18,H,1,110,148.5,1647.8
201,1228,A,18,H,1,120,148.6,1647.7
201,1228,A,18,H,2,10,149,1633.3
201,1228,A,18,H,2,20,149.1,1641.4
201,1228,A,18,H,2,30,149.2,1630.9
201,1228,A,18,H,2,40,149.3,1633.1
201,1228,A,18,H,2,50,149.4,1621.6
201,1228,A,18,H,2,60,149.5,1618.6
201,1228,A,18,H,2,70,149.6,1632.1
201,1228,A,18,H,2,80,149.7,1618
201,1228,A,18,H,2,90,149.8,1630.8
201,1228,A,18,H,2,100,149.9,1621.4
201,1228,A,18,H,2,110,150,1618.3
201,1228,A,18,H,2,120,150.1,1608.5
201,1228,A,18,H,2,130,150.2,1634.5
201,1228,A,18,H,3,100,151.4,1640.7
201,1228,A,18,H,3,110,151.5,1650.6
201,1228,A,18,H,3,120,151.6,1626.7
201,1228,A,18,H,4,10,152,1633.7
201,1228,A,18,H,4,20,152.1,1642.5
201,1228,A,18,H,4,30,152.2,1655.5
201,1228,A,18,H,4,40,152.3,1649.5
201,1228,A,18,H,4,50,152.4,1646.3
201,1228,A,18,H,4,60,152.5,1665
201,1228,A,18,H,4,70,152.6,1619
201,1228,A,18,H,4,80,152.7,1641.7
201,1228,A,19,H,2,20,158.04,1675.6
201,1228,A,19,H,2,30,158.14,1699.4
201,1228,A,19,H,2,40,158.24,1699.2
201,1228,A,19,H,2,70,158.54,1710.2
201,1228,A,19,H,2,80,158.64,1716.9
201,1228,A,19,H,2,90,158.74,1710.1
201,1228,A,19,H,2,100,158.84,1633.4
201,1228,A,19,H,2,110,158.94,1631.3
201,1228,A,19,H,3,10,159.44,1709.5
201,1228,A,19,H,3,20,159.54,1626.7
201,1228,A,19,H,3,30,159.64,1699.9
201,1228,A,19,H,3,40,159.74,1700
201,1228,A,19,H,3,50,159.84,1701.9
201,1228,A,19,H,3,60,159.94,1694.9
201,1228,A,19,H,3,70,160.04,1698.6
201,1228,A,19,H,3,80,160.14,1685
201,1228,A,20,H,2,130,169.05,1664.6
201,1228,A,20,H,2,140,169.15,1654.1
201,1228,A,20,H,3,10,169.35,1654.3
201,1228,A,20,H,3,20,169.45,1652.2
201,1228,A,20,H,3,30,169.55,1651.9
201,1228,A,20,H,3,40,169.65,1645.9
201,1228,A,20,H,3,50,169.75,1650
201,1228,A,20,H,3,60,169.85,1652
201,1228,A,20,H,3,70,169.95,1659.5
201,1228,A,20,H,3,80,170.05,1657.3
201,1228,A,20,H,3,90,170.15,1576
201,1228,A,20,H,3,100,170.25,1659.3
201,1228,A,20,H,3,110,170.35,1651
201,1228,A,20,H,3,120,170.45,1653.1
201,1228,A,20,H,3,130,170.55,1654.9
201,1228,A,20,H,4,10,170.85,1648.9
201,1228,A,20,H,4,20,170.95,1667.6
201,1228,A,20,H,4,30,171.05,1667.5
201,1228,A,20,H,4,40,171.15,1663.3
201,1228,A,22,H,1,60,186,1590.1
201,1228,A,22,H,1,70,186.1,1582.5
201,1228,A,22,H,1,80,186.2,1621.6
201,1228,A,22,H,1,90,186.3,1629.5
201,1228,A,22,H,1,100,186.4,1648
201,1228,A,22,H,3,10,188.5,1603
201,1228,A,22,H,3,20,188.6,1570.3
201,1228,A,22,H,3,30,188.7,1628.2
201,1228,A,22,H,3,50,188.9,1567.6
201,1228,B,1,H,1,2,0.02,1523.4
201,1228,B,1,H,1,10,0.1,1520.2
201,1228,B,1,H,1,12,0.12,1524.1
201,1228,B,1,H,1,14,0.14,1520.2
201,1228,B,1,H,1,16,0.16,1521
201,1228,B,1,H,1,18,0.18,1519
201,1228,B,1,H,1,20,0.2,1521
201,1228,B,1,H,1,22,0.22,1518
201,1228,B,1,H,1,24,0.24,1517.8
201,1228,B,1,H,1,26,0.26,1518.4
201,1228,B,1,H,1,28,0.28,1516.7
201,1228,B,1,H,1,30,0.3,1517.5
201,1228,B,1,H,1,32,0.32,1518.2
201,1228,B,1,H,1,34,0.34,1518.9
201,1228,B,1,H,1,36,0.36,1519.6
201,1228,B,1,H,1,38,0.38,1518.4
201,1228,B,1,H,1,40,0.4,1517.6
201,1228,B,1,H,1,42,0.42,1517.9
201,1228,B,1,H,1,44,0.44,1517.1
201,1228,B,1,H,1,46,0.46,1517
201,1228,B,1,H,1,48,0.48,1516.5
201,1228,B,1,H,1,50,0.5,1512.7
201,1228,B,1,H,1,52,0.52,1518.7
201,1228,B,1,H,1,54,0.54,1517.7
201,1228,B,1,H,1,56,0.56,1517.5
201,1228,B,1,H,1,58,0.58,1517.1
201,1228,B,1,H,1,60,0.6,1516.5
201,1228,B,1,H,1,62,0.62,1514.7
201,1228,B,1,H,1,64,0.64,1515.4
201,1228,B,1,H,1,66,0.66,1516.2
201,1228,B,1,H,1,68,0.68,1516.3
201,1228,B,1,H,1,70,0.7,1516.3
201,1228,B,1,H,1,72,0.72,1516.6
201,1228,B,1,H,1,74,0.74,1517.4
201,1228,B,1,H,1,76,0.76,1516.7
201,1228,B,1,H,1,78,0.78,1521.9
201,1228,B,1,H,1,80,0.8,1513.5
201,1228,B,1,H,1,82,0.82,1512.7
201,1228,B,1,H,1,84,0.84,1514.9
201,1228,B,1,H,1,86,0.86,1515.5
201,1228,B,1,H,1,88,0.88,1514.8
201,1228,B,1,H,1,90,0.9,1513.2
201,1228,B,1,H,1,92,0.92,1513
201,1228,B,1,H,1,94,0.94,1513.4
201,1228,B,1,H,1,96,0.96,1514.3
201,1228,B,1,H,1,98,0.98,1510.2
201,1228,B,1,H,1,100,1,1514
201,1228,B,1,H,1,102,1.02,1512.1
201,1228,B,1,H,1,104,1.04,1514.4
201,1228,B,1,H,1,106,1.06,1515.9
201,1228,B,1,H,1,108,1.08,1513.4
201,1228,B,1,H,1,110,1.1,1516
201,1228,B,1,H,1,112,1.12,1513.3
201,1228,B,1,H,1,114,1.14,1513.9
201,1228,B,1,H,1,116,1.16,1511.1
201,1228,B,1,H,1,118,1.18,1512.6
201,1228,B,1,H,1,120,1.2,1512.2
201,1228,B,1,H,1,122,1.22,1513.2
201,1228,B,1,H,1,124,1.24,1514.6
201,1228,B,1,H,1,126,1.26,1514.9
201,1228,B,1,H,1,128,1.28,1517.2
201,1228,B,1,H,1,130,1.3,1517.7
201,1228,B,1,H,1,132,1.32,1515.2
201,1228,B,1,H,1,134,1.34,1515.9
201,1228,B,1,H,1,136,1.36,1515.6
201,1228,B,1,H,1,138,1.38,1518.2
201,1228,B,1,H,1,140,1.4,1516.7
201,1228,B,1,H,1,142,1.42,1516.4
201,1228,B,1,H,1,144,1.44,1514.7
201,1228,B,1,H,2,2,1.52,1457.7
201,1228,B,1,H,2,6,1.56,1500
201,1228,B,1,H,2,8,1.58,1521.6
201,1228,B,1,H,2,10,1.6,1517.1
201,1228,B,1,H,2,12,1.62,1518.8
201,1228,B,1,H,2,14,1.64,1518.7
201,1228,B,1,H,2,16,1.66,1520.5
201,1228,B,1,H,2,18,1.68,1520.3
201,1228,B,1,H,2,20,1.7,1523
201,1228,B,1,H,2,22,1.72,1529.4
201,1228,B,1,H,2,24,1.74,1531.7
201,1228,B,1,H,2,26,1.76,1545.2
201,1228,B,1,H,2,28,1.78,1526.3
201,1228,B,1,H,2,30,1.8,1524.8
201,1228,B,1,H,2,32,1.82,1527.3
201,1228,B,1,H,2,34,1.84,1545.1
201,1228,B,1,H,2,36,1.86,1546.9
201,1228,B,1,H,2,38,1.88,1550.5
201,1228,B,1,H,2,40,1.9,1556
201,1228,B,1,H,2,42,1.92,1568.9
201,1228,B,1,H,2,44,1.94,1605.1
201,1228,B,1,H,2,48,1.98,1580.2
201,1228,B,1,H,2,50,2,1563.3
201,1228,B,1,H,2,52,2.02,1546.9
201,1228,B,1,H,2,54,2.04,1530.4
201,1228,B,1,H,2,56,2.06,1510.7
201,1228,B,1,H,2,58,2.08,1509.9
201,1228,B,1,H,2,60,2.1,1509.8
201,1228,B,1,H,2,62,2.12,1509.9
201,1228,B,1,H,2,64,2.14,1510.6
201,1228,B,1,H,2,66,2.16,1510.1
201,1228,B,1,H,2,68,2.18,1510.6
201,1228,B,1,H,2,70,2.2,1509.3
201,1228,B,1,H,2,72,2.22,1509.6
201,1228,B,1,H,2,74,2.24,1510.5
201,1228,B,1,H,2,76,2.26,1509
201,1228,B,1,H,2,78,2.28,1509.3
201,1228,B,1,H,2,80,2.3,1512.1
201,1228,B,1,H,2,82,2.32,1505.9
201,1228,B,1,H,2,84,2.34,1508.5
201,1228,B,1,H,2,86,2.36,1513.1
201,1228,B,1,H,2,88,2.38,1505
201,1228,B,1,H,2,90,2.4,1502.2
201,1228,B,1,H,2,92,2.42,1503.2
201,1228,B,1,H,2,94,2.44,1506.7
201,1228,B,1,H,2,96,2.46,1511.9
201,1228,B,1,H,2,98,2.48,1507.8
201,1228,B,1,H,2,100,2.5,1517.5
201,1228,B,1,H,2,102,2.52,1517.7
201,1228,B,1,H,2,104,2.54,1527.7
201,1228,B,1,H,2,106,2.56,1551.1
201,1228,B,1,H,2,108,2.58,1521.2
201,1228,B,1,H,2,110,2.6,1523.7
201,1228,B,1,H,2,112,2.62,1575.1
201,1228,B,1,H,2,114,2.64,1577
201,1228,B,1,H,2,116,2.66,1584.5
201,1228,B,1,H,2,118,2.68,1594.1
201,1228,B,1,H,2,120,2.7,1605.7
201,1228,B,1,H,2,122,2.72,1778.9
201,1228,B,1,H,2,126,2.76,1617.5
201,1228,B,1,H,2,128,2.78,1629.5
201,1228,B,1,H,2,130,2.8,1633.6
201,1228,B,1,H,2,132,2.82,1629.5
201,1228,B,1,H,2,134,2.84,1631.5
201,1228,B,1,H,2,136,2.86,1631.4
201,1228,B,1,H,2,138,2.88,1518.7
201,1228,B,1,H,2,140,2.9,1509.8
201,1228,B,1,H,2,142,2.92,1510.8
201,1228,B,1,H,2,144,2.94,1509.8
201,1228,B,1,H,3,10,3.1,1557
201,1228,B,1,H,3,12,3.12,1531.3
201,1228,B,1,H,3,14,3.14,1519
201,1228,B,1,H,3,16,3.16,1512.2
201,1228,B,1,H,3,18,3.18,1512
201,1228,B,1,H,3,20,3.2,1511.8
201,1228,B,1,H,3,22,3.22,1517.1
201,1228,B,1,H,3,24,3.24,1518.4
201,1228,B,1,H,3,26,3.26,1515.7
201,1228,B,1,H,3,28,3.28,1514.4
201,1228,B,1,H,3,30,3.3,1513.5
201,1228,B,1,H,3,32,3.32,1514
201,1228,B,1,H,3,34,3.34,1510.5
201,1228,B,1,H,3,36,3.36,1508
201,1228,B,1,H,3,38,3.38,1514.6
201,1228,B,1,H,3,40,3.4,1510.3
201,1228,B,1,H,3,42,3.42,1511.8
201,1228,B,1,H,3,44,3.44,1511.1
201,1228,B,1,H,3,46,3.46,1513
201,1228,B,1,H,3,48,3.48,1514.3
201,1228,B,1,H,3,50,3.5,1517.6
201,1228,B,1,H,3,52,3.52,1513.9
201,1228,B,1,H,3,54,3.54,1514.8
201,1228,B,1,H,3,56,3.56,1508.7
201,1228,B,1,H,3,58,3.58,1515.2
201,1228,B,1,H,3,60,3.6,1515.3
201,1228,B,1,H,3,62,3.62,1514.1
201,1228,B,1,H,3,64,3.64,1513
201,1228,B,1,H,3,66,3.66,1511.8
201,1228,B,1,H,3,68,3.68,1512.9
201,1228,B,1,H,3,70,3.7,1513.4
201,1228,B,1,H,3,72,3.72,1513.1
201,1228,B,1,H,3,74,3.74,1511.4
201,1228,B,1,H,3,76,3.76,1509.7
201,1228,B,1,H,3,78,3.78,1510.1
201,1228,B,1,H,3,80,3.8,1518
201,1228,B,1,H,3,82,3.82,1514.6
201,1228,B,1,H,3,84,3.84,1517.5
201,1228,B,1,H,3,86,3.86,1516.5
201,1228,B,1,H,3,88,3.88,1510.6
201,1228,B,1,H,3,90,3.9,1509.3
201,1228,B,1,H,3,92,3.92,1509.9
201,1228,B,1,H,3,94,3.94,1510.3
201,1228,B,1,H,3,96,3.96,1511.6
201,1228,B,1,H,3,98,3.98,1509.1
201,1228,B,1,H,3,100,4,1515
201,1228,B,1,H,3,102,4.02,1513.7
201,1228,B,1,H,3,104,4.04,1510.4
201,1228,B,1,H,3,106,4.06,1511.8
201,1228,B,1,H,3,108,4.08,1514.2
201,1228,B,1,H,3,110,4.1,1514.1
201,1228,B,1,H,3,112,4.12,1512.5
201,1228,B,1,H,3,114,4.14,1511.8
201,1228,B,1,H,3,116,4.16,1508.5
201,1228,B,1,H,3,118,4.18,1509.6
201,1228,B,1,H,3,120,4.2,1508.1
201,1228,B,1,H,3,122,4.22,1509.5
201,1228,B,1,H,3,124,4.24,1507.8
201,1228,B,1,H,3,126,4.26,1508.8
201,1228,B,1,H,3,128,4.28,1510.3
201,1228,B,1,H,3,130,4.3,1509.1
201,1228,B,1,H,3,132,4.32,1506.8
201,1228,B,1,H,3,134,4.34,1508.2
201,1228,B,1,H,3,136,4.36,1510
201,1228,B,1,H,3,138,4.38,1510.8
201,1228,B,1,H,3,140,4.4,1512.6
201,1228,B,1,H,3,142,4.42,1511.8
201,1228,B,1,H,3,144,4.44,1512.1
201,1228,B,1,H,3,148,4.48,1512
201,1228,B,1,H,4,4,4.54,1431.1
201,1228,B,1,H,4,6,4.56,1486.4
201,1228,B,1,H,4,8,4.58,1504.7
201,1228,B,1,H,4,10,4.6,1513.9
201,1228,B,1,H,4,12,4.62,1506.7
201,1228,B,1,H,4,14,4.64,1508
201,1228,B,1,H,4,16,4.66,1507.7
201,1228,B,1,H,4,18,4.68,1515.4
201,1228,B,1,H,4,20,4.7,1514.3
201,1228,B,1,H,4,22,4.72,1516
201,1228,B,1,H,4,24,4.74,1514.6
201,1228,B,1,H,4,26,4.76,1511.4
201,1228,B,1,H,4,28,4.78,1513.3
201,1228,B,1,H,4,30,4.8,1504.8
201,1228,B,1,H,4,32,4.82,1511.2
201,1228,B,1,H,4,34,4.84,1510
201,1228,B,1,H,4,36,4.86,1505.8
201,1228,B,1,H,4,38,4.88,1508.5
201,1228,B,1,H,4,40,4.9,1509.1
201,1228,B,1,H,4,42,4.92,1508.5
201,1228,B,1,H,4,44,4.94,1514.7
201,1228,B,1,H,4,46,4.96,1509.6
201,1228,B,1,H,4,48,4.98,1509.9
201,1228,B,1,H,4,50,5,1513.2
201,1228,B,1,H,4,52,5.02,1510.8
201,1228,B,1,H,4,54,5.04,1508.6
201,1228,B,1,H,4,56,5.06,1511.4
201,1228,B,1,H,4,58,5.08,1511.6
201,1228,B,1,H,4,60,5.1,1508
201,1228,B,1,H,4,62,5.12,1508.8
201,1228,B,1,H,4,64,5.14,1509.9
201,1228,B,1,H,4,66,5.16,1512.3
201,1228,B,1,H,4,68,5.18,1507.6
201,1228,B,1,H,4,70,5.2,1509.1
201,1228,B,1,H,4,72,5.22,1509
201,1228,B,1,H,4,74,5.24,1514.5
201,1228,B,1,H,4,76,5.26,1518.3
201,1228,B,1,H,4,78,5.28,1517.6
201,1228,B,1,H,4,80,5.3,1512.5
201,1228,B,1,H,4,82,5.32,1510.7
201,1228,B,1,H,4,84,5.34,1515.5
201,1228,B,1,H,4,86,5.36,1517.1
201,1228,B,1,H,4,88,5.38,1514.1
201,1228,B,1,H,4,90,5.4,1510.9
201,1228,B,1,H,4,92,5.42,1512.6
201,1228,B,1,H,4,94,5.44,1510.9
201,1228,B,1,H,4,96,5.46,1513.1
201,1228,B,1,H,4,98,5.48,1518.8
201,1228,B,1,H,4,100,5.5,1518.8
201,1228,B,1,H,4,102,5.52,1512.2
201,1228,B,1,H,4,104,5.54,1511.8
201,1228,B,1,H,4,106,5.56,1510
201,1228,B,1,H,4,108,5.58,1514.2
201,1228,B,1,H,4,110,5.6,1503.2
201,1228,B,1,H,4,112,5.62,1502.2
201,1228,B,1,H,4,114,5.64,1501.9
201,1228,B,1,H,4,116,5.66,1502.7
201,1228,B,1,H,4,118,5.68,1501.5
201,1228,B,1,H,4,120,5.7,1505
201,1228,B,1,H,4,122,5.72,1505.9
201,1228,B,1,H,4,124,5.74,1512.3
201,1228,B,1,H,4,126,5.76,1507.7
201,1228,B,1,H,4,128,5.78,1506.3
201,1228,B,1,H,4,130,5.8,1505.4
201,1228,B,1,H,4,132,5.82,1507
201,1228,B,1,H,4,134,5.84,1505.1
201,1228,B,1,H,4,136,5.86,1505.7
201,1228,B,1,H,4,138,5.88,1505.7
201,1228,B,1,H,4,140,5.9,1508.3
201,1228,B,1,H,4,142,5.92,1506
201,1228,B,1,H,4,144,5.94,1503.6
201,1228,B,2,H,4,82,12.12,1509.3
201,1228,B,2,H,4,84,12.14,1505.8
201,1228,B,2,H,4,86,12.16,1507.4
201,1228,B,2,H,4,88,12.18,1510.8
201,1228,B,2,H,4,90,12.2,1510.7
201,1228,B,2,H,4,92,12.22,1514.3
201,1228,B,2,H,4,94,12.24,1505.3
201,1228,B,2,H,4,96,12.26,1501
201,1228,B,2,H,4,98,12.28,1500.3
201,1228,B,2,H,4,100,12.3,1501.3
201,1228,B,2,H,4,102,12.32,1506
201,1228,B,2,H,4,104,12.34,1506.1
201,1228,B,2,H,4,106,12.36,1506.9
201,1228,B,2,H,4,108,12.38,1508.3
201,1228,B,2,H,4,110,12.4,1509.9
201,1228,B,2,H,4,112,12.42,1514.2
201,1228,B,2,H,4,114,12.44,1510.5
201,1228,B,2,H,4,116,12.46,1512.3
201,1228,B,2,H,4,118,12.48,1514.7
201,1228,B,2,H,4,120,12.5,1508.2
201,1228,B,2,H,4,122,12.52,1504.3
201,1228,B,2,H,4,124,12.54,1500.7
201,1228,B,2,H,4,126,12.56,1506.4
201,1228,B,2,H,4,128,12.58,1502.9
201,1228,B,2,H,4,130,12.6,1501
201,1228,B,2,H,4,132,12.62,1501.1
201,1228,B,2,H,4,134,12.64,1505.3
201,1228,B,2,H,4,136,12.66,1508.3
201,1228,B,2,H,4,138,12.68,1510.6
201,1228,B,2,H,4,140,12.7,1507.7
201,1228,B,2,H,4,142,12.72,1508.1
201,1228,B,2,H,4,144,12.74,1507.8
201,1228,B,2,H,5,2,12.82,1516
201,1228,B,2,H,5,4,12.84,1497.6
201,1228,B,2,H,5,6,12.86,1488.4
201,1228,B,2,H,5,8,12.88,1503.5
201,1228,B,2,H,5,10,12.9,1510.8
201,1228,B,2,H,5,12,12.92,1514.8
201,1228,B,2,H,5,14,12.94,1513.1
201,1228,B,2,H,5,16,12.96,1514.2
201,1228,B,2,H,5,18,12.98,1514.7
201,1228,B,2,H,5,20,13,1518.9
201,1228,B,2,H,5,22,13.02,1518
201,1228,B,2,H,5,24,13.04,1519
201,1228,B,2,H,5,26,13.06,1511.4
201,1228,B,2,H,5,28,13.08,1514.9
201,1228,B,2,H,5,30,13.1,1519.6
201,1228,B,2,H,5,32,13.12,1518.6
201,1228,B,2,H,5,34,13.14,1519.1
201,1228,B,2,H,5,36,13.16,1524.3
201,1228,B,2,H,5,38,13.18,1515.1
201,1228,B,2,H,5,40,13.2,1509.4
201,1228,B,2,H,5,42,13.22,1514.8
201,1228,B,2,H,5,44,13.24,1517.9
201,1228,B,2,H,5,46,13.26,1521.3
201,1228,B,2,H,5,48,13.28,1516.5
201,1228,B,2,H,5,50,13.3,1513.4
201,1228,B,2,H,5,52,13.32,1515.8
201,1228,B,2,H,5,54,13.34,1518.1
201,1228,B,2,H,5,56,13.36,1520.8
201,1228,B,2,H,5,58,13.38,1520.3
201,1228,B,2,H,5,60,13.4,1510.5
201,1228,B,2,H,5,62,13.42,1517.2
201,1228,B,2,H,5,64,13.44,1517.5
201,1228,B,2,H,5,66,13.46,1513.6
201,1228,B,2,H,5,68,13.48,1518.5
201,1228,B,2,H,5,70,13.5,1516.2
201,1228,B,2,H,5,72,13.52,1517.2
201,1228,B,2,H,5,74,13.54,1516.4
201,1228,B,2,H,5,76,13.56,1520.2
201,1228,B,2,H,5,78,13.58,1511.1
201,1228,B,2,H,5,80,13.6,1514.3
201,1228,B,2,H,5,82,13.62,1514.7
201,1228,B,2,H,5,84,13.64,1499.5
201,1228,B,2,H,5,86,13.66,1512.9
201,1228,B,2,H,5,88,13.68,1513.7
201,1228,B,2,H,5,90,13.7,1507.8
201,1228,B,2,H,5,92,13.72,1512.2
201,1228,B,2,H,5,94,13.74,1511.9
201,1228,B,2,H,5,96,13.76,1507.7
201,1228,B,2,H,5,98,13.78,1494.2
201,1228,B,2,H,5,100,13.8,1497.8
201,1228,B,2,H,5,102,13.82,1510.8
201,1228,B,2,H,5,104,13.84,1502.2
201,1228,B,2,H,5,106,13.86,1502.9
201,1228,B,2,H,5,108,13.88,1503.9
201,1228,B,2,H,5,110,13.9,1505.8
201,1228,B,2,H,5,112,13.92,1503.7
201,1228,B,2,H,5,114,13.94,1504.4
201,1228,B,2,H,5,116,13.96,1504.2
201,1228,B,2,H,5,118,13.98,1502.9
201,1228,B,2,H,5,120,14,1502.9
201,1228,B,2,H,5,122,14.02,1520.8
201,1228,B,2,H,5,124,14.04,1519.6
201,1228,B,2,H,5,126,14.06,1519.2
201,1228,B,2,H,5,128,14.08,1521.1
201,1228,B,2,H,5,130,14.1,1645.8
201,1228,B,2,H,5,132,14.12,1703.1
201,1228,B,2,H,5,136,14.16,1615.5
201,1228,B,2,H,5,138,14.18,1573
201,1228,B,2,H,5,140,14.2,1502.5
201,1228,B,2,H,5,142,14.22,1512.4
201,1228,B,2,H,5,144,14.24,1513
201,1228,B,2,H,5,146,14.26,1513.3
201,1228,B,2,H,6,2,14.32,1457.3
201,1228,B,2,H,6,6,14.36,1491.1
201,1228,B,2,H,6,8,14.38,1494.6
201,1228,B,2,H,6,10,14.4,1515.4
201,1228,B,2,H,6,12,14.42,1516.2
201,1228,B,2,H,6,14,14.44,1516.9
201,1228,B,2,H,6,16,14.46,1516
201,1228,B,2,H,6,18,14.48,1516.1
201,1228,B,2,H,6,20,14.5,1518.4
201,1228,B,2,H,6,22,14.52,1516.5
201,1228,B,2,H,6,24,14.54,1517.8
201,1228,B,2,H,6,26,14.56,1516.4
201,1228,B,2,H,6,28,14.58,1515.8
201,1228,B,2,H,6,30,14.6,1516.4
201,1228,B,2,H,6,32,14.62,1513.4
201,1228,B,2,H,6,34,14.64,1514.2
201,1228,B,2,H,6,36,14.66,1516
201,1228,B,2,H,6,38,14.68,1517
201,1228,B,2,H,6,40,14.7,1517.8
201,1228,B,2,H,6,42,14.72,1512.4
201,1228,B,2,H,6,44,14.74,1513.8
201,1228,B,2,H,6,46,14.76,1515.7
201,1228,B,2,H,6,48,14.78,1515.4
201,1228,B,2,H,6,50,14.8,1515
201,1228,B,2,H,6,52,14.82,1515.5
201,1228,B,2,H,6,54,14.84,1514.9
201,1228,B,2,H,6,56,14.86,1512.4
201,1228,B,2,H,6,58,14.88,1507.5
201,1228,B,2,H,6,60,14.9,1509.6
201,1228,B,2,H,6,62,14.92,1511.1
201,1228,B,2,H,6,64,14.94,1514.6
201,1228,B,2,H,6,66,14.96,1513.8
201,1228,B,2,H,6,68,14.98,1516.6
201,1228,B,2,H,6,70,15,1515.4
201,1228,B,2,H,6,72,15.02,1511.6
201,1228,B,2,H,6,74,15.04,1510.6
201,1228,B,2,H,6,76,15.06,1508.1
201,1228,B,2,H,6,78,15.08,1508.9
201,1228,B,2,H,6,80,15.1,1501.7
201,1228,B,2,H,6,82,15.12,1502.9
201,1228,B,2,H,6,84,15.14,1504.2
201,1228,B,2,H,6,86,15.16,1507
201,1228,B,2,H,6,88,15.18,1506.8
201,1228,B,2,H,6,90,15.2,1505.7
201,1228,B,2,H,6,92,15.22,1509.6
201,1228,B,2,H,6,94,15.24,1504.3
201,1228,B,2,H,6,96,15.26,1504.1
201,1228,B,2,H,6,98,15.28,1506
201,1228,B,2,H,6,100,15.3,1506.7
201,1228,B,2,H,6,102,15.32,1505.9
201,1228,B,2,H,6,104,15.34,1507.2
201,1228,B,2,H,6,106,15.36,1507.7
201,1228,B,2,H,6,108,15.38,1505.8
201,1228,B,2,H,6,110,15.4,1505.7
201,1228,B,2,H,6,112,15.42,1505.5
201,1228,B,2,H,6,114,15.44,1506.7
201,1228,B,2,H,6,116,15.46,1511.7
201,1228,B,2,H,6,118,15.48,1519
201,1228,B,2,H,6,120,15.5,1545.7
201,1228,B,2,H,6,122,15.52,1505.5
201,1228,B,2,H,6,124,15.54,1503.8
201,1228,B,2,H,6,126,15.56,1505.1
201,1228,B,2,H,6,128,15.58,1505.4
201,1228,B,2,H,6,130,15.6,1502.4
201,1228,B,2,H,6,132,15.62,1503.3
201,1228,B,2,H,6,134,15.64,1502
201,1228,B,2,H,6,136,15.66,1504.4
201,1228,B,2,H,6,138,15.68,1503.4
201,1228,B,2,H,6,140,15.7,1504.9
201,1228,B,2,H,6,142,15.72,1501.5
201,1228,B,2,H,6,144,15.74,1505.9
201,1228,B,2,H,7,10,15.9,1540
201,1228,B,2,H,7,12,15.92,1532.1
201,1228,B,2,H,7,14,15.94,1524.5
201,1228,B,2,H,7,16,15.96,1524.3
201,1228,B,2,H,7,18,15.98,1524.7
201,1228,B,2,H,7,20,16,1526
201,1228,B,2,H,7,22,16.02,1521.1
201,1228,B,2,H,7,24,16.04,1521
201,1228,B,2,H,7,26,16.06,1522.9
201,1228,B,2,H,7,28,16.08,1519.3
201,1228,B,2,H,7,30,16.1,1523.9
201,1228,B,2,H,7,32,16.12,1525.5
201,1228,B,2,H,7,34,16.14,1525.3
201,1228,B,2,H,7,36,16.16,1518.8
201,1228,B,2,H,7,38,16.18,1521.2
201,1228,B,2,H,7,40,16.2,1520.8
201,1228,B,2,H,7,42,16.22,1526.1
201,1228,B,2,H,7,44,16.24,1526.2
201,1228,B,2,H,7,46,16.26,1525.8
201,1228,B,2,H,7,48,16.28,1523.6
201,1228,B,2,H,7,50,16.3,1520.9
201,1228,B,3,H,1,18,16.48,1601.1
201,1228,B,3,H,1,20,16.5,1541.4
201,1228,B,3,H,1,22,16.52,1466.1
201,1228,B,3,H,1,26,16.56,1470.1
201,1228,B,3,H,1,32,16.62,1531
201,1228,B,3,H,1,38,16.68,1539.1
201,1228,B,3,H,1,40,16.7,1537.2
201,1228,B,3,H,1,42,16.72,1535.2
201,1228,B,3,H,1,44,16.74,1528
201,1228,B,3,H,1,46,16.76,1536.9
201,1228,B,3,H,1,78,17.08,1464.8
201,1228,B,3,H,1,82,17.12,1459.8
201,1228,B,3,H,1,88,17.18,1454.9
201,1228,B,3,H,1,90,17.2,1529.5
201,1228,B,3,H,1,92,17.22,1525.9
201,1228,B,3,H,1,94,17.24,1522.4
201,1228,B,3,H,1,96,17.26,1522.3
