Leg,Site,H,Cor,T,Sc,Top(cm),Depth (mbsf),Vel.(m/s)
138,846,B,25,X,1,84.5,226.745,1583.1
138,846,B,25,X,1,86.5,226.765,1607.9
138,846,B,25,X,1,88.5,226.785,1584.9
138,846,B,25,X,1,90.5,226.805,1585.8
138,846,B,25,X,1,92.5,226.825,2247.9
138,846,B,25,X,1,94.5,226.845,1501.8
138,846,B,25,X,1,96.5,226.865,1576.8
138,846,B,25,X,1,98.5,226.885,1573.3
138,846,B,25,X,1,100.5,226.905,1575.1
138,846,B,25,X,1,102.5,226.925,1428.6
138,846,B,25,X,1,104.5,226.945,1487.5
138,846,B,25,X,1,106.5,226.965,1571.5
138,846,B,25,X,1,108.5,226.985,1490.7
138,846,B,25,X,1,110.5,227.005,1575.1
138,846,B,25,X,1,112.5,227.025,1419.2
138,846,B,25,X,1,114.5,227.045,1412
138,846,B,25,X,1,116.5,227.065,1489.1
138,846,B,25,X,1,118.5,227.085,1569.8
138,846,B,25,X,1,120.5,227.105,1577.8
138,846,B,25,X,1,122.5,227.125,1574.2
138,846,B,25,X,1,124.5,227.145,1576
138,846,B,25,X,1,126.5,227.165,1488.3
138,846,B,25,X,1,128.5,227.185,1564.5
138,846,B,25,X,1,130.5,227.205,1565.4
138,846,B,25,X,1,132.5,227.225,1562.7
138,846,B,25,X,1,134.5,227.245,1573.3
138,846,B,25,X,1,136.5,227.265,1436.9
138,846,B,25,X,1,138.5,227.285,1511.8
138,846,B,25,X,1,140.5,227.305,1565.4
138,846,B,25,X,1,142.5,227.325,1565.4
138,846,B,25,X,1,144.5,227.345,1568
138,846,B,25,X,1,146.5,227.365,2315.2
138,846,B,25,X,1,148.5,227.385,2319
138,846,B,25,X,2,2.5,227.425,2319
138,846,B,25,X,2,4.5,227.445,2315.2
138,846,B,25,X,2,6.5,227.465,2274.9
138,846,B,25,X,2,8.5,227.485,1448.3
138,846,B,25,X,2,10.5,227.505,1411.6
138,846,B,25,X,2,12.5,227.525,1642.9
138,846,B,25,X,2,14.5,227.545,1729.5
138,846,B,25,X,2,16.5,227.565,1413.8
138,846,B,25,X,2,18.5,227.585,1554.1
138,846,B,25,X,2,20.5,227.605,1964.5
138,846,B,25,X,2,22.5,227.625,1494.2
138,846,B,25,X,2,24.5,227.645,1489.4
138,846,B,25,X,2,26.5,227.665,1572.5
138,846,B,25,X,2,28.5,227.685,1564.6
138,846,B,25,X,2,30.5,227.705,1569
138,846,B,25,X,2,32.5,227.725,1569.8
138,846,B,25,X,2,34.5,227.745,1568.9
138,846,B,25,X,2,36.5,227.765,1568
138,846,B,25,X,2,38.5,227.785,1564.5
138,846,B,25,X,2,40.5,227.805,1563.6
138,846,B,25,X,2,42.5,227.825,1564.5
138,846,B,25,X,2,44.5,227.845,1562.7
138,846,B,25,X,2,46.5,227.865,1559.2
138,846,B,25,X,2,48.5,227.885,1554
138,846,B,25,X,2,50.5,227.905,1559.2
138,846,B,25,X,2,52.5,227.925,1558.3
138,846,B,25,X,2,54.5,227.945,1562.7
138,846,B,25,X,2,56.5,227.965,1553.1
138,846,B,25,X,2,58.5,227.985,1557.4
138,846,B,25,X,2,60.5,228.005,1557.4
138,846,B,25,X,2,62.5,228.025,1560.9
138,846,B,25,X,2,64.8,228.048,1560
138,846,B,25,X,2,66.5,228.065,1500.3
138,846,B,25,X,2,68.5,228.085,1564.5
138,846,B,25,X,2,70.5,228.105,1490.7
138,846,B,25,X,2,72.5,228.125,1493.2
138,846,B,25,X,2,74.5,228.145,1435.6
138,846,B,25,X,2,76.5,228.165,1434.8
138,846,B,25,X,2,78.5,228.185,2254.4
138,846,B,25,X,2,80.5,228.205,1433.2
138,846,B,25,X,2,82.5,228.225,1414.2
138,846,B,25,X,2,84.5,228.245,1415.7
138,846,B,25,X,2,86.5,228.265,1439.1
138,846,B,25,X,2,88.5,228.285,2250.5
138,846,B,25,X,2,90.5,228.305,1423.5
138,846,B,25,X,2,92.5,228.325,1430
138,846,B,25,X,2,94.5,228.345,2249.2
138,846,B,25,X,2,96.5,228.365,1417.6
138,846,B,25,X,2,98.5,228.385,1502.6
138,846,B,25,X,2,100.5,228.405,1586.7
138,846,B,25,X,2,102.5,228.425,1591.3
138,846,B,25,X,2,104.5,228.445,1562.6
138,846,B,25,X,2,106.5,228.465,1484.1
138,846,B,25,X,2,108.5,228.485,2245.3
138,846,B,25,X,2,110.5,228.505,1573.2
138,846,B,25,X,2,112.5,228.525,1492.2
138,846,B,25,X,2,114.5,228.545,2247.9
138,846,B,25,X,2,116.5,228.565,1774.2
138,846,B,25,X,2,118.5,228.585,2250.5
138,846,B,25,X,2,120.5,228.605,1441.2
138,846,B,25,X,2,122.5,228.625,1485.2
138,846,B,25,X,2,124.5,228.645,1483.6
138,846,B,25,X,2,126.5,228.665,1488.3
138,846,B,25,X,2,128.5,228.685,1427.3
138,846,B,25,X,2,130.5,228.705,1439.1
138,846,B,25,X,2,132.5,228.725,1493.1
138,846,B,25,X,2,134.5,228.745,1414.2
138,846,B,25,X,2,136.5,228.765,1419.4
138,846,B,25,X,2,138.5,228.785,1364.3
138,846,B,25,X,2,140.5,228.805,1489.9
138,846,B,25,X,2,142.5,228.825,1486.8
138,846,B,25,X,2,144.5,228.845,1571.5
138,846,B,25,X,2,146.6,228.866,2307.4
138,846,B,25,X,3,2.5,228.925,2315.2
138,846,B,25,X,3,4.5,228.945,2315.2
138,846,B,25,X,3,6.5,228.965,1566.4
138,846,B,25,X,3,8.5,228.985,1563.7
138,846,B,25,X,3,10.5,229.005,1560.9
138,846,B,25,X,3,12.5,229.025,1559.1
138,846,B,25,X,3,14.5,229.045,1559.1
138,846,B,25,X,3,16.5,229.065,1556.5
138,846,B,25,X,3,18.5,229.085,1557.4
138,846,B,25,X,3,20.5,229.105,1558.2
138,846,B,25,X,3,22.5,229.125,1559.1
138,846,B,25,X,3,24.5,229.145,1559.1
138,846,B,25,X,3,26.5,229.165,1560
138,846,B,25,X,3,28.5,229.185,1561.8
138,846,B,25,X,3,30.5,229.205,1562.7
138,846,B,25,X,3,32.5,229.225,1561
138,846,B,25,X,3,34.5,229.245,1558.4
138,846,B,25,X,3,36.5,229.265,1558.5
138,846,B,25,X,3,38.5,229.285,1562
138,846,B,25,X,3,40.5,229.305,1562
138,846,B,25,X,3,42.5,229.325,1569
138,846,B,25,X,3,44.5,229.345,1570.8
138,846,B,25,X,3,46.5,229.365,1572.6
138,846,B,25,X,3,48.5,229.385,1568.1
138,846,B,25,X,3,50.5,229.405,1571.6
138,846,B,25,X,3,52.5,229.425,1582.3
138,846,B,25,X,3,54.5,229.445,1571.6
138,846,B,25,X,3,56.5,229.465,1561.9
138,846,B,25,X,3,58.5,229.485,1558.4
138,846,B,25,X,3,60.5,229.505,1555.8
138,846,B,25,X,3,62.5,229.525,1555.8
138,846,B,25,X,3,64.5,229.545,1559.2
138,846,B,25,X,3,66.5,229.565,1559.2
138,846,B,25,X,3,68.5,229.585,1555.8
138,846,B,25,X,3,70.5,229.605,1556.6
138,846,B,25,X,3,72.5,229.625,1555.8
138,846,B,25,X,3,74.5,229.645,1556.6
138,846,B,25,X,3,76.5,229.665,1555.8
138,846,B,25,X,3,78.5,229.685,1556.6
138,846,B,25,X,3,80.5,229.705,1558.4
138,846,B,25,X,3,82.5,229.725,1556.6
138,846,B,25,X,3,84.5,229.745,1556.6
138,846,B,25,X,3,86.5,229.765,1557.4
138,846,B,25,X,3,88.5,229.785,1558.3
138,846,B,25,X,3,90.5,229.805,1558.3
138,846,B,25,X,3,92.5,229.825,1559.1
138,846,B,25,X,3,94.5,229.845,1558.2
138,846,B,25,X,3,96.5,229.865,1560.9
138,846,B,25,X,3,98.5,229.885,1560.9
138,846,B,25,X,3,100.5,229.905,1557.4
138,846,B,25,X,3,102.5,229.925,1555.7
138,846,B,25,X,3,104.5,229.945,1557.4
138,846,B,25,X,3,106.5,229.965,1558.3
138,846,B,25,X,3,108.5,229.985,1557.4
138,846,B,25,X,3,110.5,230.005,1557.4
138,846,B,25,X,3,112.5,230.025,1557.4
138,846,B,25,X,3,114.5,230.045,1557.4
138,846,B,25,X,3,116.5,230.065,1555.7
138,846,B,25,X,3,118.5,230.085,1557.4
138,846,B,25,X,3,120.5,230.105,1557.4
138,846,B,25,X,3,122.5,230.125,1568
138,846,B,25,X,3,124.5,230.145,1578.7
138,846,B,25,X,3,126.5,230.165,1578.7
138,846,B,25,X,3,128.5,230.185,1573.3
138,846,B,25,X,3,130.5,230.205,1567.1
138,846,B,25,X,3,132.5,230.225,1565.3
138,846,B,25,X,3,134.5,230.245,1558.2
138,846,B,25,X,3,136.5,230.265,1558.2
138,846,B,25,X,3,138.5,230.285,1560
138,846,B,25,X,3,140.5,230.305,1560
138,846,B,25,X,3,142.5,230.325,1559.1
138,846,B,25,X,3,144.5,230.345,1559.1
138,846,B,25,X,3,146.6,230.366,1565.4
138,846,B,25,X,3,148.5,230.385,1570.6
138,846,B,25,X,4,2.5,230.425,2315.2
138,846,B,25,X,4,4.5,230.445,2315.2
138,846,B,25,X,4,6.5,230.465,1568.2
138,846,B,25,X,4,8.5,230.485,1569
138,846,B,25,X,4,10.5,230.505,1556.3
138,846,B,25,X,4,12.5,230.525,1556.3
138,846,B,25,X,4,14.5,230.545,1555.4
138,846,B,25,X,4,16.5,230.565,1557.2
138,846,B,25,X,4,18.5,230.585,1563.3
138,846,B,25,X,4,20.5,230.605,1571.3
138,846,B,25,X,4,22.5,230.625,1566.9
138,846,B,25,X,4,24.5,230.645,1558
138,846,B,25,X,4,26.5,230.665,1557.2
138,846,B,25,X,4,28.5,230.685,1555.4
138,846,B,25,X,4,30.5,230.705,1555.4
138,846,B,25,X,4,32.5,230.725,1554.6
138,846,B,25,X,4,34.5,230.745,1555.5
138,846,B,25,X,4,36.5,230.765,1556.4
138,846,B,25,X,4,38.5,230.785,1555.5
138,846,B,25,X,4,40.5,230.805,1555.5
138,846,B,25,X,4,42.5,230.825,1558.2
138,846,B,25,X,4,44.5,230.845,1556.4
138,846,B,25,X,4,46.5,230.865,1557.3
138,846,B,25,X,4,48.5,230.885,1555.6
138,846,B,25,X,4,50.5,230.905,1556.5
138,846,B,25,X,4,52.5,230.925,1556.5
138,846,B,25,X,4,54.5,230.945,1556.5
138,846,B,25,X,4,56.5,230.965,1553.8
138,846,B,25,X,4,58.5,230.985,1556.5
138,846,B,25,X,4,60.5,231.005,1563.5
138,846,B,25,X,4,62.5,231.025,1571.4
138,846,B,25,X,4,64.5,231.045,1560
138,846,B,25,X,4,66.5,231.065,1558.2
138,846,B,25,X,4,68.5,231.085,1554.7
138,846,B,25,X,4,70.5,231.105,1554.7
138,846,B,25,X,4,72.5,231.125,1557.3
138,846,B,25,X,4,74.5,231.145,1559.1
138,846,B,25,X,4,76.5,231.165,1561.7
138,846,B,25,X,4,78.5,231.185,1560
138,846,B,25,X,4,80.5,231.205,1554.7
138,846,B,25,X,4,82.5,231.225,1555.6
138,846,B,25,X,4,84.5,231.245,1553.9
138,846,B,25,X,4,86.5,231.265,1557.4
138,846,B,25,X,4,88.5,231.285,1559.1
138,846,B,25,X,4,90.5,231.305,1559.1
138,846,B,25,X,4,92.5,231.325,1557.4
138,846,B,25,X,4,94.5,231.345,1557.4
138,846,B,25,X,4,96.5,231.365,1559.1
138,846,B,25,X,4,98.5,231.385,1557.4
138,846,B,25,X,4,100.5,231.405,1559.1
138,846,B,25,X,4,102.5,231.425,1560
138,846,B,25,X,4,104.5,231.445,1558.2
138,846,B,25,X,4,106.5,231.465,1556.5
138,846,B,25,X,4,108.5,231.485,1557.3
138,846,B,25,X,4,110.5,231.505,1558.2
138,846,B,25,X,4,112.5,231.525,1560.8
138,846,B,25,X,4,114.5,231.545,1561.6
138,846,B,25,X,4,116.5,231.565,1570.5
138,846,B,25,X,4,118.5,231.585,1568.7
138,846,B,25,X,4,120.5,231.605,1565.2
138,846,B,25,X,4,122.5,231.625,1561.6
138,846,B,25,X,4,124.5,231.645,1558.1
138,846,B,25,X,4,126.5,231.665,1559.9
138,846,B,25,X,4,128.5,231.685,1558.1
138,846,B,25,X,4,130.5,231.705,1559.9
138,846,B,25,X,4,132.5,231.725,1555.5
138,846,B,25,X,4,134.5,231.745,1556.4
138,846,B,25,X,4,136.5,231.765,1557.3
138,846,B,25,X,4,138.5,231.785,1554.6
138,846,B,25,X,4,140.5,231.805,1553.8
138,846,B,25,X,4,142.5,231.825,1557.3
138,846,B,25,X,4,144.5,231.845,1555.6
138,846,B,25,X,4,146.5,231.865,1565.2
138,846,B,28,X,1,2.5,254.925,2315.2
138,846,B,28,X,1,4.6,254.946,2319
138,846,B,28,X,1,6.5,254.965,1517.6
138,846,B,28,X,1,8.5,254.985,1507.6
138,846,B,28,X,1,10.5,255.005,1580.5
138,846,B,28,X,1,12.5,255.025,1586.8
138,846,B,28,X,1,14.5,255.045,1577.8
138,846,B,28,X,1,16.5,255.065,1571.6
138,846,B,28,X,1,18.5,255.085,2255.4
138,846,B,28,X,1,20.5,255.105,1576.9
138,846,B,28,X,1,22.5,255.125,1573.3
138,846,B,28,X,1,24.5,255.145,1578.7
138,846,B,28,X,1,26.5,255.165,1574.2
138,846,B,28,X,1,28.5,255.185,1575.1
138,846,B,28,X,1,30.5,255.205,1577.8
138,846,B,28,X,1,32.5,255.225,1572.4
138,846,B,28,X,1,34.5,255.245,1569.7
138,846,B,28,X,1,36.5,255.265,1568.8
138,846,B,28,X,1,38.5,255.285,1567.1
138,846,B,28,X,1,40.5,255.305,1566.2
138,846,B,28,X,1,42.5,255.325,1566.2
138,846,B,28,X,1,44.5,255.345,1565.3
138,846,B,28,X,1,46.5,255.365,1566.2
138,846,B,28,X,1,48.5,255.385,1568.8
138,846,B,28,X,1,50.5,255.405,1567.1
138,846,B,28,X,1,52.5,255.425,1574.2
138,846,B,28,X,1,54.5,255.445,1570.6
138,846,B,28,X,1,56.5,255.465,1574.2
138,846,B,28,X,1,58.5,255.485,1567.9
138,846,B,28,X,1,60.5,255.505,1570.6
138,846,B,28,X,1,62.5,255.525,1566.2
138,846,B,28,X,1,64.5,255.545,1567.1
138,846,B,28,X,1,66.5,255.565,1570.6
138,846,B,28,X,1,68.5,255.585,1566.2
138,846,B,28,X,1,70.5,255.605,1566.2
138,846,B,28,X,1,72.5,255.625,1563.6
138,846,B,28,X,1,74.5,255.645,1565.3
138,846,B,28,X,1,76.5,255.665,1564.5
138,846,B,28,X,1,78.5,255.685,1562.7
138,846,B,28,X,1,80.5,255.705,1563.6
138,846,B,28,X,1,82.5,255.725,1568
138,846,B,28,X,1,84.5,255.745,1568.9
138,846,B,28,X,1,86.5,255.765,1568
138,846,B,28,X,1,88.5,255.785,1568.9
138,846,B,28,X,1,90.5,255.805,1570.7
138,846,B,28,X,1,92.5,255.825,1570.7
138,846,B,28,X,1,94.5,255.845,1575.1
138,846,B,28,X,1,96.5,255.865,1576
138,846,B,28,X,1,98.5,255.885,1573.4
138,846,B,28,X,1,100.5,255.905,1577.8
138,846,B,28,X,1,102.5,255.925,1586.8
138,846,B,28,X,1,104.5,255.945,1587.7
138,846,B,28,X,1,106.5,255.965,1575.2
138,846,B,28,X,1,108.5,255.985,1579.6
138,846,B,28,X,1,110.5,256.005,1585.9
138,846,B,28,X,1,112.5,256.025,1585.9
138,846,B,28,X,1,114.5,256.045,1584.1
138,846,B,28,X,1,116.5,256.065,1583.2
138,846,B,28,X,1,118.5,256.085,1584.1
138,846,B,28,X,1,120.5,256.105,1584.1
138,846,B,28,X,1,122.5,256.125,1578.7
138,846,B,28,X,1,124.5,256.145,1591.3
138,846,B,28,X,1,126.5,256.165,1520.3
138,846,B,28,X,1,128.5,256.185,1581.4
138,846,B,28,X,1,130.5,256.205,1584.1
138,846,B,28,X,1,132.5,256.225,1579.6
138,846,B,28,X,1,134.5,256.245,1574.3
138,846,B,28,X,1,136.5,256.265,1573.4
138,846,B,28,X,1,138.5,256.285,1577.8
138,846,B,28,X,1,140.5,256.305,1573.4
138,846,B,28,X,1,142.5,256.325,1575.1
138,846,B,28,X,1,144.5,256.345,1570.7
138,846,B,28,X,1,146.5,256.365,2316.4
138,846,B,28,X,1,148.5,256.385,1604
138,846,B,28,X,2,2.5,256.425,2319
138,846,B,28,X,2,4.5,256.445,2319
138,846,B,28,X,2,6.5,256.465,2274.9
138,846,B,28,X,2,8.5,256.485,2271.2
138,846,B,28,X,2,10.5,256.505,2254.4
138,846,B,28,X,2,12.5,256.525,2254.4
138,846,B,28,X,2,14.5,256.545,2254.4
138,846,B,28,X,2,16.5,256.565,2255.7
138,846,B,28,X,2,18.5,256.585,2255.7
138,846,B,28,X,2,20.5,256.605,2259.3
138,846,B,28,X,2,22.5,256.625,2252
138,846,B,28,X,2,24.5,256.645,2230.4
138,846,B,28,X,2,26.5,256.665,2257
138,846,B,28,X,2,28.5,256.685,2072.5
138,846,B,28,X,2,30.5,256.705,2222.3
138,846,B,28,X,2,32.5,256.725,2259.5
138,846,B,28,X,2,34.5,256.745,2259.5
138,846,B,28,X,2,36.5,256.765,1854.4
138,846,B,28,X,2,38.5,256.785,1591.3
138,846,B,28,X,2,40.5,256.805,1968.3
138,846,B,28,X,2,42.5,256.825,2250.5
138,846,B,28,X,2,44.5,256.845,1638.2
138,846,B,28,X,2,46.5,256.865,1584.1
138,846,B,28,X,2,48.5,256.885,1584.1
138,846,B,28,X,2,50.5,256.905,1584.1
138,846,B,28,X,2,52.5,256.925,1493
138,846,B,28,X,2,54.5,256.945,1582.3
138,846,B,28,X,2,56.5,256.965,1606
138,846,B,28,X,2,58.5,256.985,2252.8
138,846,B,28,X,2,60.5,257.005,2252.8
138,846,B,28,X,2,62.5,257.025,2249.2
138,846,B,28,X,2,64.5,257.045,2249.2
138,846,B,28,X,2,66.5,257.065,2252.8
138,846,B,28,X,2,68.5,257.085,2249.2
138,846,B,28,X,2,70.5,257.105,2249.2
138,846,B,28,X,2,72.5,257.125,2254.4
138,846,B,28,X,2,74.5,257.145,2259.3
138,846,B,28,X,2,76.5,257.165,2254.4
138,846,B,28,X,2,78.5,257.185,2256.7
138,846,B,28,X,2,80.5,257.205,2250.5
138,846,B,28,X,2,82.5,257.225,2249.2
138,846,B,28,X,2,84.5,257.245,2252.8
138,846,B,28,X,2,86.5,257.265,1608.8
138,846,B,28,X,2,88.5,257.285,1609.7
138,846,B,28,X,2,90.5,257.305,2249.2
138,846,B,28,X,2,92.5,257.325,2247.9
138,846,B,28,X,2,94.5,257.345,2247.9
138,846,B,28,X,2,96.5,257.365,2247.9
138,846,B,28,X,2,98.5,257.385,2249.2
138,846,B,28,X,2,100.5,257.405,2246.6
138,846,B,28,X,2,102.5,257.425,2246.6
138,846,B,28,X,2,104.5,257.445,2250.2
138,846,B,28,X,2,106.5,257.465,2246.6
138,846,B,28,X,2,108.5,257.485,2246.6
138,846,B,28,X,2,110.5,257.505,2246.6
138,846,B,28,X,2,112.5,257.525,2246.6
138,846,B,28,X,2,114.5,257.545,2246.6
138,846,B,28,X,2,116.5,257.565,2249.2
138,846,B,28,X,2,118.5,257.585,2250.5
138,846,B,28,X,2,120.5,257.605,2254.1
138,846,B,28,X,2,122.5,257.625,2249.2
138,846,B,28,X,2,124.5,257.645,2249.2
138,846,B,28,X,2,126.5,257.665,2250.5
138,846,B,28,X,2,128.5,257.685,2250.5
138,846,B,28,X,2,130.5,257.705,2249.2
138,846,B,28,X,2,132.5,257.725,2249.2
138,846,B,28,X,2,134.5,257.745,2249.2
138,846,B,28,X,2,136.5,257.765,2252.8
138,846,B,28,X,2,138.5,257.785,2250.5
138,846,B,28,X,2,140.5,257.805,2250.5
138,846,B,28,X,2,142.5,257.825,2249.2
138,846,B,28,X,2,144.5,257.845,2304.9
138,846,B,28,X,2,146.5,257.865,2310
138,846,B,28,X,3,2.5,257.925,2315.2
138,846,B,28,X,3,4.5,257.945,2315.2
138,846,B,28,X,3,6.5,257.965,2276.2
138,846,B,28,X,3,8.5,257.985,2273.6
138,846,B,28,X,3,10.5,258.005,2251.5
138,846,B,28,X,3,12.5,258.025,2250.2
138,846,B,28,X,3,14.5,258.045,2248.9
138,846,B,28,X,3,16.5,258.065,2248.9
138,846,B,28,X,3,18.5,258.085,2250.2
138,846,B,28,X,3,20.5,258.105,2250.2
138,846,B,28,X,3,22.5,258.125,2246.6
138,846,B,28,X,3,24.5,258.145,2245.3
138,846,B,28,X,3,26.5,258.165,2245.3
138,846,B,28,X,3,28.5,258.185,2241.7
138,846,B,28,X,3,30.5,258.205,2245.3
138,846,B,28,X,3,32.5,258.225,2248.9
138,846,B,28,X,3,34.5,258.245,2246.6
138,846,B,28,X,3,36.5,258.265,2250.2
138,846,B,28,X,3,38.5,258.285,2246.6
138,846,B,28,X,3,40.5,258.305,2245.3
138,846,B,28,X,3,42.5,258.325,2245.3
138,846,B,28,X,3,44.5,258.345,2250.2
138,846,B,28,X,3,46.5,258.365,2250.2
138,846,B,28,X,3,48.5,258.385,2246.6
138,846,B,28,X,3,50.5,258.405,2245.3
138,846,B,28,X,3,52.5,258.425,2245.3
138,846,B,28,X,3,54.5,258.445,2250.2
138,846,B,28,X,3,56.5,258.465,2245.3
138,846,B,28,X,3,58.5,258.485,2246.6
138,846,B,28,X,3,60.5,258.505,2251.5
138,846,B,28,X,3,62.5,258.525,2246.6
138,846,B,28,X,3,64.5,258.545,2247.9
138,846,B,28,X,3,66.5,258.565,2246.6
138,846,B,28,X,3,68.5,258.585,2246.6
138,846,B,28,X,3,70.5,258.605,2245.3
138,846,B,28,X,3,72.5,258.625,2247.6
138,846,B,28,X,3,74.5,258.645,2244
138,846,B,28,X,3,76.5,258.665,2245.3
138,846,B,28,X,3,78.5,258.685,2245.3
138,846,B,28,X,3,80.5,258.705,2244
138,846,B,28,X,3,82.5,258.725,2248.9
138,846,B,28,X,3,84.5,258.745,2248.9
138,846,B,28,X,3,86.5,258.765,2247.6
138,846,B,28,X,3,88.5,258.785,2245.3
138,846,B,28,X,3,90.5,258.805,2245.3
138,846,B,28,X,3,92.5,258.825,2246.6
138,846,B,28,X,3,94.5,258.845,2250.2
138,846,B,28,X,3,96.5,258.865,2250.2
138,846,B,28,X,3,98.5,258.885,2245.3
138,846,B,28,X,3,100.5,258.905,2247.9
138,846,B,28,X,3,102.5,258.925,2247.9
138,846,B,28,X,3,104.5,258.945,2247.9
138,846,B,28,X,3,106.5,258.965,2247.9
138,846,B,28,X,3,108.5,258.985,2249.2
138,846,B,28,X,3,110.5,259.005,2254.1
138,846,B,28,X,3,112.5,259.025,2252.8
138,846,B,28,X,3,114.5,259.045,2252.8
138,846,B,28,X,3,116.5,259.065,2250.5
138,846,B,28,X,3,118.5,259.085,2250.5
138,846,B,28,X,3,120.5,259.105,2249.2
138,846,B,28,X,3,122.5,259.125,2247.9
138,846,B,28,X,3,124.5,259.145,2251.5
138,846,B,28,X,3,126.5,259.165,2249.2
138,846,B,28,X,3,128.5,259.185,2251.5
138,846,B,28,X,3,130.5,259.205,2251.5
138,846,B,28,X,3,132.5,259.225,2251.5
138,846,B,28,X,3,134.5,259.245,2247.9
138,846,B,28,X,3,136.5,259.265,2246.6
138,846,B,28,X,3,138.5,259.285,2247.9
138,846,B,28,X,3,140.5,259.305,2246.6
138,846,B,28,X,3,142.5,259.325,2247.9
138,846,B,28,X,3,144.5,259.345,2250.5
138,846,B,28,X,3,146.5,259.365,2312.6
138,846,B,28,X,3,148.5,259.385,2315.2
138,846,B,28,X,4,2.5,259.425,2319
138,846,B,28,X,4,4.5,259.445,2315.2
138,846,B,28,X,4,6.5,259.465,1578
138,846,B,28,X,4,8.5,259.485,1574.4
138,846,B,28,X,4,10.5,259.505,1567
138,846,B,28,X,4,12.5,259.525,1575.9
138,846,B,28,X,4,14.5,259.545,1574.1
138,846,B,28,X,4,16.5,259.565,1572.4
138,846,B,28,X,4,18.5,259.585,1959.4
138,846,B,28,X,4,20.5,259.605,1567.9
138,846,B,28,X,4,22.5,259.625,1571.5
138,846,B,28,X,4,24.5,259.645,1574.2
138,846,B,28,X,4,26.5,259.665,1576.9
138,846,B,28,X,4,28.5,259.685,1576.9
138,846,B,28,X,4,30.5,259.705,1574.2
138,846,B,28,X,4,32.5,259.725,1570.7
138,846,B,28,X,4,34.5,259.745,1568.9
138,846,B,28,X,4,36.5,259.765,1569.8
138,846,B,28,X,4,38.5,259.785,1571.6
138,846,B,28,X,4,40.5,259.805,1573.3
138,846,B,28,X,4,42.5,259.825,1575.1
138,846,B,28,X,4,44.5,259.845,1576
138,846,B,28,X,4,46.5,259.865,1576.9
138,846,B,28,X,4,48.5,259.885,1571.6
138,846,B,28,X,4,50.5,259.905,1576.9
138,846,B,28,X,4,52.5,259.925,1582.3
138,846,B,28,X,4,54.5,259.945,2263.2
138,846,B,28,X,4,56.5,259.965,2260.8
138,846,B,28,X,4,58.5,259.985,2265.8
138,846,B,28,X,4,60.5,260.005,2262.1
138,846,B,28,X,4,62.5,260.025,2265.8
138,846,B,28,X,4,64.5,260.045,1518.7
138,846,B,28,X,4,66.5,260.065,2260.8
138,846,B,28,X,4,68.5,260.085,2263.2
138,846,B,28,X,4,70.5,260.105,2257
138,846,B,28,X,4,72.5,260.125,2255.7
138,846,B,28,X,4,74.5,260.145,2260.6
138,846,B,28,X,4,76.5,260.165,2255.7
138,846,B,28,X,4,78.5,260.185,2255.7
138,846,B,28,X,4,80.5,260.205,2255.7
138,846,B,28,X,4,82.5,260.225,2259.3
138,846,B,28,X,4,84.5,260.245,1434.2
138,846,B,28,X,4,86.5,260.265,2259.3
138,846,B,28,X,4,88.5,260.285,1522.7
138,846,B,28,X,4,90.5,260.305,2260.6
138,846,B,28,X,4,92.5,260.325,2257
138,846,B,28,X,4,94.5,260.345,1332.2
138,846,B,28,X,4,96.5,260.365,2258.3
138,846,B,28,X,4,98.5,260.385,2258.3
138,846,B,28,X,4,100.5,260.405,2258.3
138,846,B,28,X,4,102.5,260.425,1517
138,846,B,28,X,4,104.5,260.445,2258.3
138,846,B,28,X,4,106.5,260.465,2261.9
138,846,B,28,X,4,108.5,260.485,1574.3
138,846,B,28,X,4,110.5,260.505,1604.1
138,846,B,28,X,4,112.5,260.525,2258.3
138,846,B,28,X,4,114.5,260.545,2257
138,846,B,28,X,4,116.5,260.565,2255.7
138,846,B,28,X,4,118.5,260.585,2255.7
138,846,B,28,X,4,120.5,260.605,1613.4
138,846,B,28,X,4,122.5,260.625,1606
138,846,B,28,X,4,124.5,260.645,2254.4
138,846,B,28,X,4,126.5,260.665,2253.1
138,846,B,28,X,4,128.5,260.685,1430.2
138,846,B,28,X,4,130.5,260.705,1596.8
138,846,B,28,X,4,132.5,260.725,1606
138,846,B,28,X,4,134.5,260.745,2254.1
138,846,B,28,X,4,136.5,260.765,2250.5
138,846,B,28,X,4,138.5,260.785,2250.5
138,846,B,28,X,4,140.5,260.805,2250.5
138,846,B,28,X,4,142.5,260.825,2251.8
138,846,B,28,X,4,144.5,260.845,2253.1
138,846,B,28,X,4,146.5,260.865,2319
138,846,B,28,X,4,148.5,260.885,2315.2
138,846,B,28,X,5,2.5,260.925,2319
138,846,B,28,X,5,4.5,260.945,2315.2
138,846,B,28,X,5,6.5,260.965,2286.7
138,846,B,28,X,5,8.5,260.985,2284.1
138,846,B,28,X,5,10.5,261.005,2271.2
138,846,B,28,X,5,12.5,261.025,2257
138,846,B,28,X,5,14.5,261.045,2260.6
138,846,B,28,X,5,16.5,261.065,2257
138,846,B,28,X,5,18.5,261.085,2260.6
138,846,B,28,X,5,20.5,261.105,1571.6
138,846,B,28,X,5,22.5,261.125,1570.7
138,846,B,28,X,5,24.5,261.145,1581.4
138,846,B,28,X,5,26.5,261.165,1587.7
138,846,B,28,X,5,28.5,261.185,2261.9
