Leg,Site,H,Cor,T,Sc,Top(cm),Depth (mbsf),Density (g/cc)
201,1225,A,7,H,6,110,60.44,1.394
201,1225,A,7,H,6,120,60.54,1.412
201,1225,A,7,H,6,130,60.64,1.461
201,1225,A,7,H,6,140,60.74,1.491
201,1225,A,7,H,6,150,60.84,1.421
201,1225,A,7,H,7,0,60.84,0.045
201,1225,A,7,H,7,10,60.94,1.392
201,1225,A,7,H,7,20,61.04,1.384
201,1225,A,7,H,7,30,61.14,1.365
201,1225,A,7,H,7,40,61.24,1.351
201,1225,A,8,H,1,0,61.3,-0.033
201,1225,A,8,H,1,10,61.4,1.381
201,1225,A,8,H,1,20,61.5,1.434
201,1225,A,8,H,1,30,61.6,1.415
201,1225,A,8,H,1,40,61.7,1.401
201,1225,A,8,H,1,50,61.8,1.422
201,1225,A,8,H,1,60,61.9,1.419
201,1225,A,8,H,1,70,62,1.439
201,1225,A,8,H,1,80,62.1,1.417
201,1225,A,8,H,1,90,62.2,1.41
201,1225,A,8,H,1,100,62.3,1.489
201,1225,A,8,H,1,110,62.4,1.429
201,1225,A,8,H,1,120,62.5,1.343
201,1225,A,8,H,1,130,62.6,1.365
201,1225,A,8,H,1,140,62.7,1.323
201,1225,A,8,H,1,150,62.8,1.021
201,1225,A,8,H,2,0,62.8,0.236
201,1225,A,8,H,2,10,62.9,1.399
201,1225,A,8,H,2,20,63,1.426
201,1225,A,8,H,2,30,63.1,1.361
201,1225,A,8,H,2,40,63.2,1.312
201,1225,A,8,H,2,50,63.3,1.401
201,1225,A,8,H,2,60,63.4,1.469
201,1225,A,8,H,2,70,63.5,1.443
201,1225,A,8,H,2,80,63.6,1.46
201,1225,A,8,H,2,90,63.7,1.477
201,1225,A,8,H,2,100,63.8,1.384
201,1225,A,8,H,2,110,63.9,1.331
201,1225,A,8,H,2,120,64,1.27
201,1225,A,8,H,2,130,64.1,1.389
201,1225,A,8,H,2,140,64.2,1.365
201,1225,A,8,H,2,150,64.3,1.134
201,1225,A,8,H,3,72,65.02,0.396
201,1225,A,8,H,3,82,65.12,1.371
201,1225,A,8,H,3,92,65.22,1.355
201,1225,A,8,H,3,102,65.32,1.381
201,1225,A,8,H,3,112,65.42,1.376
201,1225,A,8,H,3,122,65.52,1.368
201,1225,A,8,H,3,132,65.62,1.125
201,1225,A,8,H,3,142,65.72,1.485
201,1225,A,8,H,3,152,            ,1.204
201,1225,A,8,H,4,0,65.8,0.222
201,1225,A,8,H,4,10,65.9,1.405
201,1225,A,8,H,4,20,66,1.315
201,1225,A,8,H,4,30,66.1,1.505
201,1225,A,8,H,4,40,66.2,1.513
201,1225,A,8,H,4,50,66.3,1.512
201,1225,A,8,H,4,60,66.4,1.519
201,1225,A,8,H,4,70,66.5,1.577
201,1225,A,8,H,4,80,66.6,1.583
201,1225,A,8,H,4,90,66.7,1.55
201,1225,A,8,H,4,100,66.8,1.52
201,1225,A,8,H,4,110,66.9,1.575
201,1225,A,8,H,4,120,67,1.567
201,1225,A,8,H,4,130,67.1,1.545
201,1225,A,8,H,4,140,67.2,1.567
201,1225,A,8,H,4,150,67.3,1.582
201,1225,A,8,H,5,0,67.3,0.437
201,1225,A,8,H,5,10,67.4,1.497
201,1225,A,8,H,5,20,67.5,1.495
201,1225,A,8,H,5,30,67.6,1.508
201,1225,A,8,H,5,40,67.7,1.556
201,1225,A,8,H,5,50,67.8,1.57
201,1225,A,8,H,5,60,67.9,1.539
201,1225,A,8,H,5,70,68,1.531
201,1225,A,8,H,5,80,68.1,1.529
201,1225,A,8,H,5,90,68.2,1.587
201,1225,A,8,H,5,100,68.3,1.563
201,1225,A,8,H,5,110,68.4,1.549
201,1225,A,8,H,5,120,68.5,1.482
201,1225,A,8,H,5,130,68.6,1.488
201,1225,A,8,H,5,140,68.7,1.567
201,1225,A,8,H,5,150,68.8,0.745
201,1225,A,8,H,6,0,68.8,0.238
201,1225,A,8,H,6,10,68.9,1.536
201,1225,A,8,H,6,20,69,1.528
201,1225,A,8,H,6,30,69.1,1.55
201,1225,A,8,H,6,40,69.2,1.53
201,1225,A,8,H,6,50,69.3,1.494
201,1225,A,8,H,6,60,69.4,1.43
201,1225,A,8,H,6,70,69.5,1.424
201,1225,A,8,H,6,80,69.6,1.531
201,1225,A,8,H,6,90,69.7,1.533
201,1225,A,8,H,6,100,69.8,1.558
201,1225,A,8,H,6,110,69.9,1.532
201,1225,A,8,H,6,120,70,1.549
201,1225,A,8,H,6,130,70.1,1.544
201,1225,A,8,H,6,140,70.2,1.572
201,1225,A,8,H,6,150,70.3,0.664
201,1225,A,8,H,7,0,70.3,-0.064
201,1225,A,8,H,7,10,70.4,1.531
201,1225,A,8,H,7,20,70.5,1.537
201,1225,A,8,H,7,30,70.6,1.596
201,1225,A,8,H,7,40,70.7,1.579
201,1225,A,8,H,7,50,70.8,1.494
201,1225,A,8,H,7,60,70.9,1.423
201,1225,A,8,H,7,70,71,1.488
201,1225,A,9,H,1,0,70.8,0.468
201,1225,A,9,H,1,10,70.9,1.502
201,1225,A,9,H,1,20,71,1.525
201,1225,A,9,H,1,30,71.1,1.525
201,1225,A,9,H,1,40,71.2,1.496
201,1225,A,9,H,1,50,71.3,1.504
201,1225,A,9,H,1,60,71.4,1.578
201,1225,A,9,H,1,70,71.5,1.56
201,1225,A,9,H,1,80,71.6,1.592
201,1225,A,9,H,1,90,71.7,1.575
201,1225,A,9,H,1,100,71.8,1.571
201,1225,A,9,H,1,110,71.9,1.543
201,1225,A,9,H,1,120,72,1.533
201,1225,A,9,H,1,130,72.1,1.529
201,1225,A,9,H,1,140,72.2,1.52
201,1225,A,9,H,2,0,72.3,0.055
201,1225,A,9,H,2,10,72.4,1.547
201,1225,A,9,H,2,20,72.5,1.528
201,1225,A,9,H,2,30,72.6,1.536
201,1225,A,9,H,2,40,72.7,1.505
201,1225,A,9,H,2,50,72.8,1.475
201,1225,A,9,H,2,60,72.9,1.449
201,1225,A,9,H,2,70,73,1.423
201,1225,A,9,H,2,80,73.1,1.513
201,1225,A,9,H,2,90,73.2,1.505
201,1225,A,9,H,2,100,73.3,1.503
201,1225,A,9,H,2,110,73.4,1.498
201,1225,A,9,H,2,120,73.5,1.499
201,1225,A,9,H,2,130,73.6,1.466
201,1225,A,9,H,2,140,73.7,1.453
201,1225,A,9,H,2,150,73.8,0.821
201,1225,A,9,H,3,0,73.8,0.198
201,1225,A,9,H,3,10,73.9,1.433
201,1225,A,9,H,3,20,74,1.422
201,1225,A,9,H,3,30,74.1,1.491
201,1225,A,9,H,3,40,74.2,1.524
201,1225,A,9,H,3,50,74.3,1.506
201,1225,A,9,H,3,60,74.4,1.489
201,1225,A,9,H,3,70,74.5,1.47
201,1225,A,9,H,3,80,74.6,1.406
201,1225,A,9,H,3,90,74.7,1.447
201,1225,A,9,H,3,100,74.8,1.48
201,1225,A,9,H,3,110,74.9,1.29
201,1225,A,9,H,3,120,75,1.499
201,1225,A,9,H,3,130,75.1,1.522
201,1225,A,9,H,3,140,75.2,1.53
201,1225,A,9,H,3,150,75.3,1.522
201,1225,A,9,H,4,0,75.3,-0.167
201,1225,A,9,H,4,10,75.4,1.472
201,1225,A,9,H,4,20,75.5,1.418
201,1225,A,9,H,4,30,75.6,1.373
201,1225,A,9,H,4,40,75.7,1.369
201,1225,A,9,H,4,50,75.8,1.452
201,1225,A,9,H,4,60,75.9,1.442
201,1225,A,9,H,4,70,76,1.453
201,1225,A,9,H,4,80,76.1,1.445
201,1225,A,9,H,4,90,76.2,1.496
201,1225,A,9,H,4,100,76.3,1.513
201,1225,A,9,H,4,110,76.4,1.488
201,1225,A,9,H,4,120,76.5,1.495
201,1225,A,9,H,4,130,76.6,1.492
201,1225,A,9,H,4,140,76.7,1.5
201,1225,A,9,H,4,150,76.8,1.523
201,1225,A,9,H,5,0,76.8,0.605
201,1225,A,9,H,5,10,76.9,1.464
201,1225,A,9,H,5,20,77,1.506
201,1225,A,9,H,5,30,77.1,1.482
201,1225,A,9,H,5,40,77.2,1.505
201,1225,A,9,H,5,50,77.3,1.462
201,1225,A,9,H,5,60,77.4,1.429
201,1225,A,9,H,5,70,77.5,1.451
201,1225,A,9,H,5,80,77.6,1.471
201,1225,A,9,H,5,90,77.7,1.464
201,1225,A,9,H,5,100,77.8,1.453
201,1225,A,9,H,5,110,77.9,1.454
201,1225,A,9,H,5,120,78,1.446
201,1225,A,9,H,5,130,78.1,1.452
201,1225,A,9,H,5,140,78.2,1.462
201,1225,A,9,H,5,150,78.3,1.513
201,1225,A,9,H,6,0,78.3,0.248
201,1225,A,9,H,6,10,78.4,1.495
201,1225,A,9,H,6,20,78.5,1.488
201,1225,A,9,H,6,30,78.6,1.558
201,1225,A,9,H,6,40,78.7,1.573
201,1225,A,9,H,6,50,78.8,1.559
201,1225,A,9,H,6,60,78.9,1.523
201,1225,A,9,H,6,70,79,1.524
201,1225,A,9,H,6,80,79.1,1.573
201,1225,A,9,H,6,90,79.2,1.567
201,1225,A,9,H,6,100,79.3,1.569
201,1225,A,9,H,6,110,79.4,1.572
201,1225,A,9,H,6,120,79.5,1.577
201,1225,A,9,H,6,130,79.6,1.624
201,1225,A,9,H,6,140,79.7,1.615
201,1225,A,9,H,6,150,79.8,0.418
201,1225,A,9,H,7,0,79.8,0.104
201,1225,A,9,H,7,10,79.9,1.551
201,1225,A,9,H,7,20,80,1.561
201,1225,A,9,H,7,30,80.1,1.492
201,1225,A,9,H,7,40,80.2,1.401
201,1225,A,9,H,7,50,80.3,1.466
201,1225,A,10,H,1,0,80.3,0.232
201,1225,A,10,H,1,10,80.4,1.449
201,1225,A,10,H,1,20,80.5,1.544
201,1225,A,10,H,1,30,80.6,1.507
201,1225,A,10,H,1,40,80.7,1.538
201,1225,A,10,H,1,50,80.8,1.571
201,1225,A,10,H,1,60,80.9,1.548
201,1225,A,10,H,1,70,81,1.555
201,1225,A,10,H,1,80,81.1,1.565
201,1225,A,10,H,1,90,81.2,1.556
201,1225,A,10,H,1,100,81.3,1.55
201,1225,A,10,H,1,110,81.4,1.495
201,1225,A,10,H,1,120,81.5,1.523
201,1225,A,10,H,1,130,81.6,1.542
201,1225,A,10,H,1,140,81.7,1.574
201,1225,A,10,H,2,0,81.8,0.391
201,1225,A,10,H,2,10,81.9,1.609
201,1225,A,10,H,2,20,82,1.621
201,1225,A,10,H,2,30,82.1,1.62
201,1225,A,10,H,2,40,82.2,1.663
201,1225,A,10,H,2,50,82.3,1.633
201,1225,A,10,H,2,60,82.4,1.64
201,1225,A,10,H,2,70,82.5,1.595
201,1225,A,10,H,2,80,82.6,1.612
201,1225,A,10,H,2,90,82.7,1.572
201,1225,A,10,H,2,100,82.8,1.495
201,1225,A,10,H,2,110,82.9,1.441
201,1225,A,10,H,2,120,83,1.459
201,1225,A,10,H,2,130,83.1,1.558
201,1225,A,10,H,2,140,83.2,1.584
201,1225,A,10,H,2,150,83.3,0.512
201,1225,A,10,H,3,72,84.02,-0.204
201,1225,A,10,H,3,82,84.12,1.528
201,1225,A,10,H,3,92,84.22,1.529
201,1225,A,10,H,3,102,84.32,1.561
201,1225,A,10,H,3,112,84.42,1.574
201,1225,A,10,H,3,122,84.52,1.613
201,1225,A,10,H,3,132,84.62,1.574
201,1225,A,10,H,3,142,84.72,1.555
201,1225,A,10,H,4,0,84.8,0.301
201,1225,A,10,H,4,10,84.9,1.522
201,1225,A,10,H,4,20,85,1.528
201,1225,A,10,H,4,30,85.1,1.543
201,1225,A,10,H,4,40,85.2,1.569
201,1225,A,10,H,4,50,85.3,1.582
201,1225,A,10,H,4,60,85.4,1.541
201,1225,A,10,H,4,70,85.5,1.521
201,1225,A,10,H,4,80,85.6,1.551
201,1225,A,10,H,4,90,85.7,1.565
201,1225,A,10,H,4,100,85.8,1.557
201,1225,A,10,H,4,110,85.9,1.595
201,1225,A,10,H,4,120,86,1.594
201,1225,A,10,H,4,130,86.1,1.605
201,1225,A,10,H,4,140,86.2,1.596
201,1225,A,10,H,5,0,86.3,0.18
201,1225,A,10,H,5,10,86.4,1.567
201,1225,A,10,H,5,20,86.5,1.581
201,1225,A,10,H,5,30,86.6,1.562
201,1225,A,10,H,5,40,86.7,1.617
201,1225,A,10,H,5,50,86.8,1.631
201,1225,A,10,H,5,60,86.9,1.617
201,1225,A,10,H,5,70,87,1.643
201,1225,A,10,H,5,80,87.1,1.624
201,1225,A,10,H,5,90,87.2,1.659
201,1225,A,10,H,5,100,87.3,1.62
201,1225,A,10,H,5,110,87.4,1.614
201,1225,A,10,H,5,120,87.5,1.571
201,1225,A,10,H,5,130,87.6,1.568
201,1225,A,10,H,5,140,87.7,1.521
201,1225,A,10,H,5,150,87.8,1.452
201,1225,A,10,H,6,0,87.8,0.687
201,1225,A,10,H,6,10,87.9,1.546
201,1225,A,10,H,6,20,88,1.556
201,1225,A,10,H,6,30,88.1,1.57
201,1225,A,10,H,6,40,88.2,1.583
201,1225,A,10,H,6,50,88.3,1.59
201,1225,A,10,H,6,60,88.4,1.597
201,1225,A,10,H,6,70,88.5,1.584
201,1225,A,10,H,6,80,88.6,1.574
201,1225,A,10,H,6,90,88.7,1.55
201,1225,A,10,H,6,100,88.8,1.569
201,1225,A,10,H,6,110,88.9,1.55
201,1225,A,10,H,6,120,89,1.541
201,1225,A,10,H,6,130,89.1,1.565
201,1225,A,10,H,6,140,89.2,1.489
201,1225,A,10,H,6,150,89.3,-0.056
201,1225,A,10,H,7,0,89.3,0.123
201,1225,A,10,H,7,10,89.4,1.455
201,1225,A,10,H,7,20,89.5,1.541
201,1225,A,10,H,7,30,89.6,1.57
201,1225,A,10,H,7,40,89.7,1.557
201,1225,A,10,H,7,50,89.8,1.547
201,1225,A,10,H,7,60,89.9,1.526
201,1225,A,10,H,7,70,90,1.516
201,1225,A,11,H,1,0,89.8,0.142
201,1225,A,11,H,1,10,89.9,1.399
201,1225,A,11,H,1,20,90,1.433
201,1225,A,11,H,1,30,90.1,1.482
201,1225,A,11,H,1,40,90.2,1.48
201,1225,A,11,H,1,50,90.3,1.49
201,1225,A,11,H,1,60,90.4,1.48
201,1225,A,11,H,1,70,90.5,1.487
201,1225,A,11,H,1,80,90.6,1.527
201,1225,A,11,H,1,90,90.7,1.536
201,1225,A,11,H,1,100,90.8,1.522
201,1225,A,11,H,1,110,90.9,1.509
201,1225,A,11,H,1,120,91,1.521
201,1225,A,11,H,1,130,91.1,1.501
201,1225,A,11,H,1,140,91.2,1.489
201,1225,A,11,H,2,0,91.3,0.311
201,1225,A,11,H,2,10,91.4,1.53
201,1225,A,11,H,2,20,91.5,1.528
201,1225,A,11,H,2,30,91.6,1.532
201,1225,A,11,H,2,40,91.7,1.545
201,1225,A,11,H,2,50,91.8,1.516
201,1225,A,11,H,2,60,91.9,1.52
201,1225,A,11,H,2,70,92,1.505
201,1225,A,11,H,2,80,92.1,1.526
201,1225,A,11,H,2,90,92.2,1.473
201,1225,A,11,H,2,100,92.3,1.505
201,1225,A,11,H,2,110,92.4,1.505
201,1225,A,11,H,2,120,92.5,1.515
201,1225,A,11,H,2,130,92.6,1.467
201,1225,A,11,H,2,140,92.7,1.538
201,1225,A,11,H,2,150,92.8,0.809
201,1225,A,11,H,3,0,92.8,0.2
201,1225,A,11,H,3,10,92.9,1.489
201,1225,A,11,H,3,20,93,1.514
201,1225,A,11,H,3,30,93.1,1.492
201,1225,A,11,H,3,40,93.2,1.476
201,1225,A,11,H,3,50,93.3,1.529
201,1225,A,11,H,3,60,93.4,1.47
201,1225,A,11,H,3,70,93.5,1.473
201,1225,A,11,H,3,80,93.6,1.444
201,1225,A,11,H,3,90,93.7,1.468
201,1225,A,11,H,3,100,93.8,1.498
201,1225,A,11,H,3,110,93.9,1.506
201,1225,A,11,H,3,120,94,1.548
201,1225,A,11,H,3,130,94.1,1.524
201,1225,A,11,H,4,0,94.3,0.47
201,1225,A,11,H,4,10,94.4,1.561
201,1225,A,11,H,4,20,94.5,1.568
201,1225,A,11,H,4,30,94.6,1.566
201,1225,A,11,H,4,40,94.7,1.5
201,1225,A,11,H,4,50,94.8,1.493
201,1225,A,11,H,4,60,94.9,1.491
201,1225,A,11,H,4,70,95,1.482
201,1225,A,11,H,4,80,95.1,1.463
201,1225,A,11,H,4,90,95.2,1.404
201,1225,A,11,H,4,100,95.3,1.35
201,1225,A,11,H,4,110,95.4,1.451
201,1225,A,11,H,4,120,95.5,1.506
201,1225,A,11,H,4,130,95.6,1.532
201,1225,A,11,H,4,140,95.7,1.486
201,1225,A,11,H,4,150,95.8,0.618
201,1225,A,11,H,5,0,95.8,0.236
201,1225,A,11,H,5,10,95.9,1.427
201,1225,A,11,H,5,20,96,1.476
201,1225,A,11,H,5,30,96.1,1.444
201,1225,A,11,H,5,40,96.2,1.438
201,1225,A,11,H,5,50,96.3,1.425
201,1225,A,11,H,5,60,96.4,1.437
201,1225,A,11,H,5,70,96.5,1.452
201,1225,A,11,H,5,80,96.6,1.473
201,1225,A,11,H,5,90,96.7,1.435
201,1225,A,11,H,5,100,96.8,1.474
201,1225,A,11,H,5,110,96.9,1.439
201,1225,A,11,H,5,120,97,1.524
201,1225,A,11,H,5,130,97.1,1.531
201,1225,A,11,H,5,140,97.2,1.498
201,1225,A,11,H,5,150,97.3,1.318
201,1225,A,11,H,6,0,97.3,-0.09
201,1225,A,11,H,6,10,97.4,1.459
201,1225,A,11,H,6,20,97.5,1.469
201,1225,A,11,H,6,30,97.6,1.436
201,1225,A,11,H,6,40,97.7,1.453
201,1225,A,11,H,6,50,97.8,1.507
201,1225,A,11,H,6,60,97.9,1.506
201,1225,A,11,H,6,70,98,1.459
201,1225,A,11,H,6,80,98.1,1.429
201,1225,A,11,H,6,90,98.2,1.41
201,1225,A,11,H,6,100,98.3,1.454
201,1225,A,11,H,6,110,98.4,1.504
201,1225,A,11,H,6,120,98.5,1.526
201,1225,A,11,H,6,130,98.6,1.476
201,1225,A,11,H,6,140,98.7,1.447
201,1225,A,11,H,6,150,98.8,1.454
201,1225,A,11,H,7,0,98.8,-0.048
201,1225,A,11,H,7,10,98.9,1.417
201,1225,A,11,H,7,20,99,1.439
201,1225,A,11,H,7,30,99.1,1.471
201,1225,A,11,H,7,40,99.2,1.487
201,1225,A,11,H,7,50,99.3,1.471
201,1225,A,11,H,7,60,99.4,1.409
201,1225,A,11,H,7,70,99.5,1.396
201,1225,A,12,H,1,0,99.3,0.188
201,1225,A,12,H,1,10,99.4,1.377
201,1225,A,12,H,1,20,99.5,1.414
201,1225,A,12,H,1,30,99.6,1.471
201,1225,A,12,H,1,40,99.7,1.529
201,1225,A,12,H,1,50,99.8,1.525
201,1225,A,12,H,1,60,99.9,1.513
201,1225,A,12,H,1,70,100,1.52
201,1225,A,12,H,1,80,100.1,1.503
201,1225,A,12,H,1,90,100.2,1.461
201,1225,A,12,H,1,100,100.3,1.461
201,1225,A,12,H,1,110,100.4,1.464
201,1225,A,12,H,1,120,100.5,1.527
201,1225,A,12,H,1,130,100.6,1.526
201,1225,A,12,H,1,140,100.7,1.483
201,1225,A,12,H,2,0,100.8,0.509
201,1225,A,12,H,2,10,100.9,1.471
201,1225,A,12,H,2,20,101,1.457
201,1225,A,12,H,2,30,101.1,1.45
201,1225,A,12,H,2,40,101.2,1.383
201,1225,A,12,H,2,50,101.3,1.364
201,1225,A,12,H,2,60,101.4,1.365
201,1225,A,12,H,2,70,101.5,1.48
201,1225,A,12,H,2,80,101.6,1.509
201,1225,A,12,H,2,90,101.7,1.525
201,1225,A,12,H,2,100,101.8,1.516
201,1225,A,12,H,2,110,101.9,1.537
201,1225,A,12,H,2,120,102,1.513
201,1225,A,12,H,2,130,102.1,1.487
201,1225,A,12,H,2,140,102.2,1.437
201,1225,A,12,H,2,150,102.3,1.388
201,1225,A,12,H,3,101,103.31,0.015
201,1225,A,12,H,3,111,103.41,1.482
201,1225,A,12,H,3,121,103.51,1.497
201,1225,A,12,H,3,131,103.61,1.48
201,1225,A,12,H,3,141,103.71,1.498
201,1225,A,12,H,3,151,            ,0.294
201,1225,A,12,H,4,0,103.8,0.209
201,1225,A,12,H,4,10,103.9,1.549
201,1225,A,12,H,4,20,104,1.522
201,1225,A,12,H,4,30,104.1,1.536
201,1225,A,12,H,4,40,104.2,1.537
201,1225,A,12,H,4,50,104.3,1.517
201,1225,A,12,H,4,60,104.4,1.448
201,1225,A,12,H,4,70,104.5,1.477
201,1225,A,12,H,4,80,104.6,1.505
201,1225,A,12,H,4,90,104.7,1.532
201,1225,A,12,H,4,100,104.8,1.521
201,1225,A,12,H,4,110,104.9,1.48
201,1225,A,12,H,4,120,105,1.46
201,1225,A,12,H,4,130,105.1,1.489
201,1225,A,12,H,4,140,105.2,1.559
201,1225,A,12,H,4,150,105.3,1.598
201,1225,A,12,H,5,0,105.3,0.083
201,1225,A,12,H,5,10,105.4,1.556
201,1225,A,12,H,5,20,105.5,1.523
201,1225,A,12,H,5,30,105.6,1.493
201,1225,A,12,H,5,40,105.7,1.484
201,1225,A,12,H,5,50,105.8,1.507
201,1225,A,12,H,5,60,105.9,1.537
201,1225,A,12,H,5,70,106,1.508
201,1225,A,12,H,5,80,106.1,1.467
201,1225,A,12,H,5,90,106.2,1.476
201,1225,A,12,H,5,100,106.3,1.459
201,1225,A,12,H,5,110,106.4,1.54
201,1225,A,12,H,5,120,106.5,1.543
201,1225,A,12,H,5,130,106.6,1.543
201,1225,A,12,H,5,140,106.7,1.523
201,1225,A,12,H,5,150,106.8,1.335
201,1225,A,12,H,6,0,106.8,0.341
201,1225,A,12,H,6,10,106.9,1.517
201,1225,A,12,H,6,20,107,1.413
201,1225,A,12,H,6,30,107.1,1.428
201,1225,A,12,H,6,40,107.2,1.44
201,1225,A,12,H,6,50,107.3,1.492
201,1225,A,12,H,6,60,107.4,1.523
201,1225,A,12,H,6,70,107.5,1.522
201,1225,A,12,H,6,80,107.6,1.515
201,1225,A,12,H,6,90,107.7,1.546
201,1225,A,12,H,6,100,107.8,1.554
201,1225,A,12,H,6,110,107.9,1.603
201,1225,A,12,H,6,120,108,1.574
201,1225,A,12,H,6,130,108.1,1.567
201,1225,A,12,H,6,140,108.2,1.493
201,1225,A,12,H,6,150,108.3,1.515
201,1225,A,12,H,7,0,108.3,-0.083
201,1225,A,12,H,7,10,108.4,1.511
201,1225,A,12,H,7,20,108.5,1.536
201,1225,A,12,H,7,30,108.6,1.532
201,1225,A,12,H,7,40,108.7,1.485
201,1225,A,12,H,7,50,108.8,1.44
201,1225,A,12,H,7,60,108.9,1.365
201,1225,A,13,H,1,0,108.8,-0.166
201,1225,A,13,H,1,10,108.9,1.343
201,1225,A,13,H,1,20,109,1.326
201,1225,A,13,H,1,30,109.1,1.386
201,1225,A,13,H,1,40,109.2,1.413
201,1225,A,13,H,1,50,109.3,1.459
201,1225,A,13,H,1,60,109.4,1.471
201,1225,A,13,H,1,70,109.5,1.449
201,1225,A,13,H,1,80,109.6,1.453
201,1225,A,13,H,1,90,109.7,1.444
201,1225,A,13,H,1,100,109.8,1.452
201,1225,A,13,H,1,110,109.9,1.42
201,1225,A,13,H,1,120,110,1.457
201,1225,A,13,H,1,130,110.1,1.469
201,1225,A,13,H,1,140,110.2,1.478
201,1225,A,13,H,1,150,110.3,0.713
201,1225,A,13,H,2,0,110.3,-0.154
201,1225,A,13,H,2,10,110.4,1.534
201,1225,A,13,H,2,20,110.5,1.537
201,1225,A,13,H,2,30,110.6,1.519
201,1225,A,13,H,2,40,110.7,1.461
201,1225,A,13,H,2,50,110.8,1.433
201,1225,A,13,H,2,60,110.9,1.465
201,1225,A,13,H,2,70,111,1.518
201,1225,A,13,H,2,80,111.1,1.546
201,1225,A,13,H,2,90,111.2,1.542
201,1225,A,13,H,2,100,111.3,1.533
201,1225,A,13,H,2,110,111.4,1.435
201,1225,A,13,H,2,120,111.5,1.304
201,1225,A,13,H,2,130,111.6,1.347
201,1225,A,13,H,2,140,111.7,1.413
201,1225,A,13,H,2,150,111.8,0.392
201,1225,A,13,H,3,0,111.8,-0.126
201,1225,A,13,H,3,10,111.9,1.531
201,1225,A,13,H,3,20,112,1.486
201,1225,A,13,H,3,30,112.1,1.493
201,1225,A,13,H,3,40,112.2,1.467
201,1225,A,13,H,3,50,112.3,1.547
201,1225,A,13,H,3,60,112.4,1.556
201,1225,A,13,H,3,70,112.5,1.537
201,1225,A,13,H,3,80,112.6,1.515
201,1225,A,13,H,3,90,112.7,1.498
201,1225,A,13,H,3,100,112.8,1.465
201,1225,A,13,H,3,110,112.9,1.46
201,1225,A,13,H,3,120,113,1.469
201,1225,A,13,H,3,130,113.1,1.438
201,1225,A,13,H,4,0,113.3,-0.251
201,1225,A,13,H,4,10,113.4,1.431
201,1225,A,13,H,4,20,113.5,1.444
201,1225,A,13,H,4,30,113.6,1.464
201,1225,A,13,H,4,40,113.7,1.451
201,1225,A,13,H,4,50,113.8,1.467
201,1225,A,13,H,4,60,113.9,1.497
201,1225,A,13,H,4,70,114,1.505
201,1225,A,13,H,4,80,114.1,1.519
201,1225,A,13,H,4,90,114.2,1.501
201,1225,A,13,H,4,100,114.3,1.506
201,1225,A,13,H,4,110,114.4,1.478
201,1225,A,13,H,4,120,114.5,1.488
201,1225,A,13,H,4,130,114.6,1.547
201,1225,A,13,H,4,140,114.7,1.569
201,1225,A,13,H,4,150,114.8,1.36
201,1225,A,13,H,5,0,114.8,-0.197
201,1225,A,13,H,5,10,114.9,1.565
201,1225,A,13,H,5,20,115,1.598
201,1225,A,13,H,5,30,115.1,1.589
201,1225,A,13,H,5,40,115.2,1.571
201,1225,A,13,H,5,50,115.3,1.53
201,1225,A,13,H,5,60,115.4,1.582
201,1225,A,13,H,5,70,115.5,1.589
201,1225,A,13,H,5,80,115.6,1.571
201,1225,A,13,H,5,90,115.7,1.537
201,1225,A,13,H,5,100,115.8,1.484
201,1225,A,13,H,5,110,115.9,1.502
201,1225,A,13,H,5,120,116,1.565
201,1225,A,13,H,5,130,116.1,1.641
201,1225,A,13,H,5,140,116.2,1.592
201,1225,A,13,H,5,150,116.3,1.592
201,1225,A,13,H,6,0,116.3,0.013
201,1225,A,13,H,6,10,116.4,1.629
201,1225,A,13,H,6,20,116.5,1.649
201,1225,A,13,H,6,30,116.6,1.579
201,1225,A,13,H,6,40,116.7,1.56
201,1225,A,13,H,6,50,116.8,1.588
201,1225,A,13,H,6,60,116.9,1.573
201,1225,A,13,H,6,70,117,1.529
201,1225,A,13,H,6,80,117.1,1.522
201,1225,A,13,H,6,90,117.2,1.582
201,1225,A,13,H,6,100,117.3,1.608
201,1225,A,13,H,6,110,117.4,1.612
201,1225,A,13,H,6,120,117.5,1.595
201,1225,A,13,H,6,130,117.6,1.607
201,1225,A,13,H,6,140,117.7,1.567
201,1225,A,13,H,7,0,117.8,-0.286
201,1225,A,13,H,7,10,117.9,1.603
201,1225,A,13,H,7,20,118,1.559
201,1225,A,13,H,7,30,118.1,1.601
201,1225,A,13,H,7,40,118.2,1.638
201,1225,A,13,H,7,50,118.3,1.627
201,1225,A,13,H,7,60,118.4,1.543
201,1225,A,13,H,7,70,118.5,1.472
201,1225,A,14,H,1,0,118.3,0.209
201,1225,A,14,H,1,10,118.4,1.513
201,1225,A,14,H,1,20,118.5,1.553
201,1225,A,14,H,1,30,118.6,1.592
201,1225,A,14,H,1,40,118.7,1.573
201,1225,A,14,H,1,50,118.8,1.557
201,1225,A,14,H,1,60,118.9,1.539
201,1225,A,14,H,1,70,119,1.549
201,1225,A,14,H,1,80,119.1,1.518
201,1225,A,14,H,1,90,119.2,1.57
201,1225,A,14,H,1,100,119.3,1.555
201,1225,A,14,H,1,110,119.4,1.523
201,1225,A,14,H,1,120,119.5,1.49
201,1225,A,14,H,1,130,119.6,1.49
201,1225,A,14,H,2,10,119.9,1.591
